Sample,X,Y,Z
737,0.0842,-0.0986,-1.0393
738,0.0718,-0.0850,-1.0278
739,0.0720,-0.0901,-1.0286
740,0.0923,-0.0903,-1.0405
741,0.0823,-0.0933,-1.0327
742,0.0854,-0.0928,-1.0256
743,0.0903,-0.0859,-1.0354
744,0.0769,-0.1060,-1.0278
745,0.0669,-0.0825,-1.0288
746,0.0818,-0.0869,-1.0308
747,0.0830,-0.1008,-1.0317
748,0.0815,-0.0923,-1.0317
749,0.0774,-0.0830,-1.0298
750,0.0752,-0.0928,-1.0239
751,0.0798,-0.0920,-1.0286
752,0.0764,-0.0859,-1.0383
753,0.0798,-0.1021,-1.0337
754,0.0815,-0.0798,-1.0208
755,0.0801,-0.1042,-1.0327
756,0.0823,-0.0852,-1.0347
757,0.0862,-0.0864,-1.0366
758,0.0747,-0.0967,-1.0308
759,0.0730,-0.0820,-1.0305
760,0.0837,-0.0867,-1.0325
761,0.0859,-0.0920,-1.0376
762,0.0740,-0.0945,-1.0278
763,0.0754,-0.0854,-1.0298
764,0.0837,-0.0938,-1.0308
765,0.0776,-0.0896,-1.0327
766,0.0781,-0.0930,-1.0308
767,0.0884,-0.0952,-1.0308
768,0.0901,-0.0923,-1.0308
769,0.0737,-0.0977,-1.0269
770,0.0801,-0.0801,-1.0334
771,0.0774,-0.0896,-1.0376
772,0.0776,-0.0901,-1.0239
773,0.0879,-0.0803,-1.0366
774,0.0818,-0.0989,-1.0315
775,0.0754,-0.0918,-1.0208
776,0.0850,-0.0767,-1.0356
777,0.0859,-0.0759,-1.0422
778,0.0715,-0.1086,-1.0256
779,0.0906,-0.0723,-1.0256
780,0.0896,-0.0928,-1.0461
781,0.0649,-0.0850,-1.0229
782,0.0818,-0.0635,-1.0286
783,0.0974,-0.0859,-1.0403
784,0.0671,-0.1057,-1.0315
785,0.0786,-0.0625,-1.0229
786,0.1074,-0.0857,-1.0444
787,0.0669,-0.1035,-1.0288
788,0.0725,-0.0659,-1.0200
789,0.1011,-0.0779,-1.0356
790,0.0845,-0.0994,-1.0376
791,0.0671,-0.0757,-1.0308
792,0.0957,-0.0791,-1.0315
793,0.0847,-0.0835,-1.0334
794,0.0796,-0.0767,-1.0266
795,0.0801,-0.0859,-1.0295
796,0.0845,-0.0750,-1.0305
797,0.0828,-0.0791,-1.0325
798,0.0835,-0.0842,-1.0298
799,0.0891,-0.0762,-1.0366
800,0.0808,-0.0830,-1.0325
801,0.0823,-0.0852,-1.0305
802,0.0886,-0.0693,-1.0393
803,0.0955,-0.0869,-1.0364
804,0.0793,-0.0828,-1.0278
805,0.0811,-0.0618,-1.0305
806,0.0867,-0.0830,-1.0376
807,0.0767,-0.0923,-1.0278
808,0.0874,-0.0710,-1.0327
809,0.0908,-0.0698,-1.0354
810,0.0720,-0.0872,-1.0288
811,0.0808,-0.0652,-1.0256
812,0.0928,-0.0864,-1.0288
813,0.0840,-0.0757,-1.0356
814,0.0820,-0.0840,-1.0374
815,0.0835,-0.0752,-1.0239
816,0.0823,-0.0791,-1.0354
817,0.0811,-0.0808,-1.0366
818,0.0894,-0.0776,-1.0269
819,0.0881,-0.0881,-1.0256
820,0.0852,-0.0862,-1.0315
821,0.0747,-0.0862,-1.0334
822,0.0808,-0.0723,-1.0315
823,0.0889,-0.0752,-1.0286
824,0.0847,-0.0923,-1.0354
825,0.0850,-0.0808,-1.0269
826,0.0842,-0.0708,-1.0259
827,0.0852,-0.0959,-1.0354
828,0.0774,-0.0837,-1.0334
829,0.0818,-0.0803,-1.0354
830,0.0955,-0.0786,-1.0325
831,0.0867,-0.0911,-1.0325
832,0.0771,-0.0791,-1.0276
833,0.0808,-0.0806,-1.0337
834,0.0874,-0.0852,-1.0327
835,0.0811,-0.0803,-1.0327
836,0.0842,-0.0803,-1.0325
837,0.0833,-0.0940,-1.0308
838,0.0823,-0.0698,-1.0298
839,0.0815,-0.0837,-1.0376
840,0.0767,-0.0864,-1.0269
841,0.0879,-0.0730,-1.0337
842,0.0828,-0.0940,-1.0334
843,0.0698,-0.0935,-1.0237
844,0.0894,-0.0718,-1.0317
845,0.0889,-0.0964,-1.0405
846,0.0725,-0.0928,-1.0298
847,0.0811,-0.0735,-1.0259
848,0.0884,-0.0864,-1.0344
849,0.0740,-0.0994,-1.0376
850,0.0742,-0.0757,-1.0181
851,0.0913,-0.0884,-1.0374
852,0.0793,-0.1052,-1.0317
853,0.0728,-0.0791,-1.0227
854,0.0852,-0.0815,-1.0347
855,0.0837,-0.0940,-1.0295
856,0.0859,-0.0850,-1.0295
857,0.0859,-0.0881,-1.0383
858,0.0703,-0.0935,-1.0278
859,0.0818,-0.0808,-1.0198
860,0.0955,-0.0876,-1.0354
861,0.0764,-0.0979,-1.0347
862,0.0742,-0.0823,-1.0315
863,0.0801,-0.0881,-1.0266
864,0.0835,-0.0903,-1.0288
865,0.0898,-0.0750,-1.0334
866,0.0857,-0.0999,-1.0403
867,0.0769,-0.0964,-1.0315
868,0.0808,-0.0671,-1.0259
869,0.0850,-0.0940,-1.0276
870,0.0796,-0.0925,-1.0386
871,0.0798,-0.0762,-1.0334
872,0.0845,-0.0918,-1.0259
873,0.0854,-0.0952,-1.0366
874,0.0854,-0.0725,-1.0247
875,0.0813,-0.0911,-1.0337
876,0.0884,-0.0940,-1.0396
877,0.0779,-0.0979,-1.0217
878,0.0813,-0.0774,-1.0266
879,0.0901,-0.0767,-1.0425
880,0.0728,-0.1013,-1.0220
881,0.0757,-0.0767,-1.0317
882,0.0942,-0.0820,-1.0356
883,0.0793,-0.1062,-1.0256
884,0.0784,-0.0842,-1.0237
885,0.0881,-0.0791,-1.0337
886,0.0779,-0.1055,-1.0334
887,0.0750,-0.0771,-1.0295
888,0.0891,-0.0847,-1.0288
889,0.0891,-0.0923,-1.0347
890,0.0750,-0.0925,-1.0327
891,0.0845,-0.0784,-1.0295
892,0.0818,-0.0813,-1.0374
893,0.0747,-0.0879,-1.0249
894,0.0930,-0.0859,-1.0327
895,0.0891,-0.0757,-1.0344
896,0.0796,-0.0828,-1.0337
897,0.0823,-0.0908,-1.0288
898,0.0886,-0.0725,-1.0376
899,0.0803,-0.0996,-1.0305
900,0.0808,-0.0823,-1.0344
901,0.0791,-0.0811,-1.0334
902,0.0859,-0.0830,-1.0315
903,0.0820,-0.0784,-1.0327
904,0.0784,-0.0850,-1.0286
905,0.0835,-0.0869,-1.0356
906,0.0825,-0.0732,-1.0337
907,0.0825,-0.0876,-1.0278
908,0.0842,-0.0740,-1.0344
909,0.0854,-0.0864,-1.0366
910,0.0793,-0.0881,-1.0210
911,0.0830,-0.0659,-1.0286
912,0.0906,-0.0842,-1.0334
913,0.0852,-0.0806,-1.0376
914,0.0750,-0.0791,-1.0334
915,0.0854,-0.0764,-1.0256
916,0.0852,-0.0793,-1.0405
917,0.0762,-0.0796,-1.0366
918,0.0789,-0.0815,-1.0278
919,0.0852,-0.0750,-1.0354
920,0.0830,-0.0847,-1.0305
921,0.0830,-0.0791,-1.0288
922,0.0852,-0.0781,-1.0315
923,0.0798,-0.0933,-1.0364
924,0.0779,-0.0781,-1.0256
925,0.0854,-0.0737,-1.0405
926,0.0747,-0.0874,-1.0278
927,0.0776,-0.0754,-1.0286
928,0.0850,-0.0891,-1.0364
929,0.0852,-0.0806,-1.0286
930,0.0745,-0.0806,-1.0305
931,0.0879,-0.0754,-1.0305
932,0.0830,-0.0869,-1.0376
933,0.0784,-0.0830,-1.0286
934,0.0894,-0.0796,-1.0337
935,0.0881,-0.0833,-1.0383
936,0.0769,-0.0764,-1.0276
937,0.0759,-0.0935,-1.0276
938,0.0864,-0.0718,-1.0347
939,0.0835,-0.0864,-1.0327
940,0.0776,-0.0811,-1.0295
941,0.0854,-0.0781,-1.0364
942,0.0859,-0.0901,-1.0315
943,0.0811,-0.0869,-1.0327
944,0.0847,-0.0781,-1.0276
945,0.0891,-0.0913,-1.0288
946,0.0774,-0.0789,-1.0374
947,0.0835,-0.0864,-1.0327
948,0.0813,-0.0923,-1.0278
949,0.0874,-0.0801,-1.0295
950,0.0803,-0.0830,-1.0337
951,0.0801,-0.0952,-1.0317
952,0.0706,-0.0747,-1.0325
953,0.0793,-0.0837,-1.0315
954,0.0889,-0.0930,-1.0415
955,0.0889,-0.0713,-1.0198
956,0.0837,-0.0938,-1.0286
957,0.0842,-0.0928,-1.0325
958,0.0737,-0.0786,-1.0337
959,0.0791,-0.0913,-1.0295
960,0.0903,-0.0874,-1.0364
961,0.0857,-0.1003,-1.0295
962,0.0732,-0.0835,-1.0249
963,0.0815,-0.0793,-1.0334
964,0.0862,-0.0952,-1.0354
965,0.0803,-0.0791,-1.0249
966,0.0840,-0.0857,-1.0298
967,0.0869,-0.1018,-1.0317
968,0.0710,-0.0837,-1.0308
969,0.0803,-0.0823,-1.0237
970,0.0891,-0.0872,-1.0374
971,0.0811,-0.0916,-1.0344
972,0.0693,-0.0872,-1.0237
973,0.0925,-0.0781,-1.0288
974,0.0774,-0.0933,-1.0376
975,0.0730,-0.0876,-1.0386
976,0.0894,-0.0771,-1.0356
977,0.0889,-0.0911,-1.0266
978,0.0789,-0.0933,-1.0405
979,0.0767,-0.0823,-1.0239
980,0.0764,-0.0808,-1.0305
981,0.0852,-0.0906,-1.0376
982,0.0828,-0.0920,-1.0354
983,0.0808,-0.0779,-1.0278
984,0.0891,-0.0906,-1.0295
985,0.0813,-0.0950,-1.0305
986,0.0757,-0.0806,-1.0366
987,0.0869,-0.0747,-1.0354
988,0.0818,-0.1030,-1.0276
989,0.0759,-0.0918,-1.0227
990,0.0886,-0.0771,-1.0383
991,0.0793,-0.0940,-1.0266
992,0.0784,-0.0764,-1.0298
993,0.0879,-0.0859,-1.0364
994,0.0796,-0.1006,-1.0337
995,0.0811,-0.0815,-1.0256
996,0.0869,-0.0840,-1.0347
997,0.0879,-0.0925,-1.0337
998,0.0750,-0.0820,-1.0266
999,0.0894,-0.0825,-1.0327
Rate 800, overflows 0
