Sample,X,Y,Z
537,0.1287,-0.2615,-1.0217
538,0.0776,-0.1111,-1.0503
539,0.0737,0.0073,-1.0786
540,0.1279,-0.0369,-1.0718
541,0.1462,-0.0791,-1.0286
542,0.0959,-0.0486,-0.9836
543,0.0437,-0.0034,-0.9983
544,0.0405,-0.0369,-1.0542
545,0.0886,-0.1426,-1.0776
546,0.0828,-0.1433,-1.0269
547,0.0474,-0.0525,-1.0308
548,0.0725,-0.0513,-1.0471
549,0.1099,-0.1238,-1.0308
550,0.1326,-0.1333,-1.0151
551,0.1021,-0.0439,-1.0208
552,0.0571,0.0813,-1.0237
553,0.0769,0.0422,-1.0266
554,0.1206,-0.0706,-1.0103
555,0.0974,-0.1277,-1.0093
556,0.0464,-0.0444,-1.0383
557,0.0667,-0.0457,-1.0686
558,0.0989,-0.1587,-1.0540
559,0.1116,-0.1589,-1.0249
560,0.0806,-0.0994,-1.0278
561,0.0740,-0.0398,-1.0500
562,0.0925,-0.0525,-1.0442
563,0.1118,-0.0752,-1.0034
564,0.1018,-0.0381,-0.9973
565,0.0452,0.0251,-1.0210
566,0.0498,0.0078,-1.0571
567,0.1011,-0.0820,-1.0259
568,0.1182,-0.1238,-0.9946
569,0.0623,-0.0732,-1.0374
570,0.0325,-0.0149,-1.0444
571,0.0811,-0.0828,-1.0559
572,0.1189,-0.1360,-1.0217
573,0.1018,-0.0962,-1.0051
574,0.0667,0.0056,-1.0305
575,0.0740,-0.0203,-1.0598
576,0.1079,-0.0837,-1.0317
577,0.1099,-0.0979,-1.0071
578,0.0630,-0.0652,-1.0491
579,0.0359,-0.0254,-1.0500
580,0.0950,-0.1157,-1.0601
581,0.1138,-0.1497,-1.0327
582,0.0603,-0.1096,-1.0120
583,0.0442,-0.0127,-1.0354
584,0.0688,-0.0515,-1.0569
585,0.1179,-0.1218,-1.0364
586,0.1177,-0.0793,-1.0042
587,0.0669,-0.0132,-1.0354
588,0.0552,0.0269,-1.0444
589,0.0962,-0.0767,-1.0376
590,0.1101,-0.1311,-1.0198
591,0.0652,-0.0801,-1.0081
592,0.0452,-0.0359,-1.0249
593,0.0730,-0.0708,-1.0532
594,0.0996,-0.1228,-1.0325
595,0.0955,-0.1282,-1.0090
596,0.0703,-0.0425,-1.0237
597,0.0752,-0.0110,-1.0549
598,0.0972,-0.1047,-1.0522
599,0.1016,-0.1018,-1.0120
600,0.0723,-0.0647,-1.0129
601,0.0601,-0.0374,-1.0483
602,0.0764,-0.0891,-1.0522
603,0.1113,-0.1372,-1.0083
604,0.1111,-0.1218,-1.0149
605,0.0618,-0.0544,-1.0413
606,0.0603,-0.0339,-1.0608
607,0.1069,-0.0999,-1.0356
608,0.1318,-0.1404,-1.0083
609,0.0715,-0.0793,-1.0198
610,0.0430,-0.0083,-1.0305
611,0.0750,-0.0779,-1.0540
612,0.1101,-0.1392,-1.0278
613,0.0867,-0.1077,-1.0051
614,0.0696,-0.0645,-1.0356
615,0.0820,-0.0718,-1.0649
616,0.0994,-0.1248,-1.0374
617,0.1079,-0.1343,-1.0190
618,0.0769,-0.0896,-1.0364
619,0.0535,-0.0371,-1.0278
620,0.0642,-0.1082,-1.0422
621,0.1116,-0.1458,-1.0168
622,0.0823,-0.1323,-1.0093
623,0.0439,-0.0432,-1.0344
624,0.0645,-0.0701,-1.0620
625,0.1226,-0.1472,-1.0405
626,0.1257,-0.1638,-1.0161
627,0.0806,-0.0833,-1.0354
628,0.0620,-0.0398,-1.0503
629,0.0881,-0.1104,-1.0500
630,0.1094,-0.1445,-1.0132
631,0.0754,-0.1194,-1.0061
632,0.0439,-0.0557,-1.0298
633,0.0688,-0.0847,-1.0549
634,0.1094,-0.1440,-1.0396
635,0.1084,-0.1477,-1.0120
636,0.0732,-0.1030,-1.0386
637,0.0798,-0.0530,-1.0452
638,0.1033,-0.1274,-1.0503
639,0.1064,-0.1550,-1.0103
640,0.0718,-0.1006,-1.0022
641,0.0461,-0.0481,-1.0249
642,0.0706,-0.0798,-1.0530
643,0.1040,-0.1367,-1.0229
644,0.1042,-0.1355,-1.0032
645,0.0706,-0.0747,-1.0464
646,0.0444,-0.0530,-1.0549
647,0.0803,-0.1199,-1.0403
648,0.1157,-0.1587,-1.0054
649,0.0881,-0.1255,-1.0171
650,0.0286,-0.0503,-1.0337
651,0.0608,-0.0698,-1.0461
652,0.1162,-0.1338,-1.0317
653,0.1196,-0.1401,-1.0181
654,0.0598,-0.0698,-1.0337
655,0.0671,-0.0364,-1.0483
656,0.1030,-0.1199,-1.0522
657,0.1108,-0.1411,-1.0161
658,0.0630,-0.0903,-1.0208
659,0.0608,-0.0312,-1.0269
660,0.0815,-0.1101,-1.0415
661,0.0896,-0.1519,-1.0171
662,0.0977,-0.1104,-1.0042
663,0.0813,-0.0559,-1.0442
664,0.0691,-0.0479,-1.0669
665,0.0959,-0.0979,-1.0383
666,0.1309,-0.1226,-1.0142
667,0.0798,-0.1147,-1.0259
668,0.0376,-0.0107,-1.0308
669,0.0825,-0.0562,-1.0454
670,0.1135,-0.1538,-1.0413
671,0.0906,-0.1094,-1.0022
672,0.0720,-0.0281,-1.0386
673,0.0757,-0.0764,-1.0696
674,0.1057,-0.1162,-1.0366
675,0.1138,-0.1030,-1.0083
676,0.0793,-0.0747,-1.0364
677,0.0693,-0.0176,-1.0461
