Sample,X,Y,Z
54,0.0991,-0.0806,-1.0337
55,0.2444,-0.0518,-1.0793
56,0.1770,-0.0371,-0.9995
57,0.0613,-0.0593,-0.9514
58,0.0969,-0.0950,-1.0676
59,0.0244,-0.1946,-1.0852
60,-0.0764,0.0776,-1.0200
61,0.0132,0.2378,-1.0422
62,0.0979,0.0544,-1.1145
63,0.0876,0.2031,-1.1360
64,0.0923,0.5408,-1.1167
65,0.1245,0.7693,-1.0923
66,0.1255,0.4890,-1.1304
67,0.1130,0.2292,-1.0815
68,0.0444,0.9363,-1.0239
69,0.0366,1.4011,-1.0210
70,0.1426,0.2625,-1.1675
71,0.1099,-0.0586,-0.9856
72,-0.0017,1.0554,-0.8882
73,-0.0549,1.5366,-1.0188
74,0.1560,-0.6868,-1.2922
75,0.2124,-0.5610,-0.9995
76,0.0884,1.4321,-0.8733
77,-0.1743,1.1333,-0.9622
78,0.1196,-1.1089,-1.2173
79,0.3320,-0.0703,-0.8655
80,0.0532,1.2585,-1.0327
81,-0.0776,0.5408,-1.2300
82,0.2073,-0.6233,-1.1028
83,0.3931,0.4324,-0.9312
84,0.0063,0.8562,-1.0640
85,-0.0811,-0.1243,-1.3245
86,0.2039,0.2974,-1.0911
87,0.2173,1.0134,-0.9946
88,-0.0061,0.4011,-1.0435
89,-0.0129,-0.0271,-1.0715
90,0.1055,0.6362,-1.0823
91,0.0032,1.3210,-1.0708
92,0.2183,0.3008,-1.2163
93,0.0588,-0.0503,-1.0337
94,-0.0459,0.8816,-0.8433
95,0.0227,0.9106,-0.9866
96,0.0854,-0.2224,-1.1655
97,0.0532,0.2373,-1.1780
98,0.0969,0.5393,-1.0073
99,0.2402,0.4683,-0.9592
100,0.2009,-0.2781,-1.0061
101,0.1680,0.2839,-0.9448
102,0.0098,0.5327,-1.1018
103,0.0425,0.0818,-1.0444
104,0.1104,0.1248,-0.9250
105,0.1079,0.5808,-1.0122
106,-0.0298,0.5037,-1.1021
107,0.1016,-0.3403,-1.1997
108,0.1772,0.1702,-1.0942
109,0.0723,0.5066,-1.0181
110,0.1370,-0.0205,-1.0132
111,0.2036,-0.2954,-1.0630
112,0.1030,0.1067,-1.1099
113,-0.1753,0.4390,-0.9387
114,0.1260,-0.3872,-0.8286
115,0.3735,0.0723,-0.9819
116,0.1628,-0.0342,-1.0325
117,-0.1011,-0.2405,-1.0989
118,0.0566,-0.3708,-1.0269
119,0.1724,-0.0483,-1.1128
120,0.1289,0.1960,-0.8970
121,0.1733,-0.5669,-1.1831
122,0.1594,-0.4077,-1.0015
123,0.1685,0.1531,-1.0571
124,0.1077,0.0493,-1.0305
125,0.0603,-0.7161,-1.1838
126,0.1467,-0.2573,-1.0933
127,0.2852,0.3074,-0.9390
128,0.0837,0.0164,-1.0051
129,0.0127,-0.4944,-1.0374
130,0.0574,-0.0525,-0.9221
131,0.0859,0.4343,-1.1401
132,-0.0347,0.2168,-1.0403
133,0.0684,-0.1797,-1.1379
134,0.1069,0.2136,-1.0278
135,-0.0049,0.0984,-1.1265
136,-0.0220,-0.3579,-1.0229
137,0.0676,-0.0234,-0.9817
138,0.1394,-0.2151,-1.2180
139,0.0828,-0.2415,-0.9612
140,0.2095,0.1384,-1.0444
141,0.0498,0.0840,-1.0317
142,0.0862,-0.5012,-0.9221
143,0.1587,-0.4514,-0.8743
144,-0.0593,0.0042,-0.9839
145,-0.0928,0.1172,-1.1213
146,0.1526,-0.3596,-1.1047
147,0.1638,-0.3831,-1.0413
148,0.1589,-0.2185,-1.0881
149,0.1130,0.2515,-1.1086
150,0.0496,-0.5786,-1.1147
151,0.1482,-0.0469,-0.9954
152,0.1531,0.3562,-1.0796
153,-0.0205,0.1096,-1.0334
154,0.0396,-0.3960,-1.0610
155,0.2441,-0.0710,-0.9299
156,0.0427,0.1929,-0.9133
157,0.0376,-0.0254,-1.0620
158,0.0681,-0.2310,-1.1858
159,0.0793,-0.0344,-1.0139
160,0.1011,-0.0659,-0.8599
161,0.1504,-0.1899,-1.0659
162,-0.1267,0.0300,-1.1733
163,-0.1638,-0.2288,-0.9905
164,0.1658,-0.1277,-0.9221
165,0.1270,-0.1533,-1.0981
166,-0.0559,-0.1851,-1.0737
167,0.0430,-0.7356,-1.2239
168,0.2483,-0.0361,-1.0198
169,0.1509,0.0461,-0.8501
170,0.2307,-0.4543,-1.0842
171,0.0850,-0.3335,-1.1597
172,0.1040,0.2761,-1.0454
173,0.1326,0.2222,-0.8518
174,0.0693,-0.1587,-0.9302
175,0.2029,-0.1562,-1.0911
176,0.0642,0.2065,-1.0266
177,-0.0476,-0.0518,-1.1304
178,0.0549,-0.0742,-1.0581
179,0.0146,-0.4036,-1.1633
180,0.0762,-0.2183,-1.0210
181,0.2415,0.4473,-0.9351
182,0.0774,-0.3716,-1.0688
183,-0.0071,-0.2927,-1.0464
184,0.1614,-0.1030,-1.0190
185,0.0906,0.1333,-0.8381
186,0.1270,-0.0154,-1.0659
187,0.2021,-0.2627,-1.1265
188,-0.0894,-0.4534,-0.9211
189,0.0408,-0.0085,-0.8928
190,0.0735,0.0552,-1.1028
191,0.0693,-0.4712,-1.1802
192,0.1060,-0.6362,-1.1694
193,-0.0234,0.1821,-0.8391
194,0.1338,0.2642,-0.9211
195,0.0571,-0.5132,-1.1216
196,0.0757,-0.4751,-1.0669
197,0.2090,0.2261,-1.0247
198,0.0698,0.2927,-1.1470
199,-0.0090,0.0286,-1.0952
200,0.1543,-0.4250,-0.9983
201,0.0840,0.0342,-0.8528
202,0.0525,-0.0684,-1.0422
203,0.0564,-0.0283,-1.0776
204,0.0920,-0.2776,-1.0959
205,0.0828,-0.6184,-1.1936
206,0.0181,0.4001,-0.7534
207,0.1130,0.1431,-1.0334
208,0.0901,-0.2585,-1.1145
209,-0.0369,-0.6331,-1.0012
210,0.2097,0.4897,-0.9583
211,0.0178,0.7449,-0.9780
212,0.0525,-0.5901,-1.2043
213,0.2043,-0.5669,-0.9780
214,-0.0171,0.1287,-0.9019
215,0.0581,0.0742,-1.1157
216,0.0544,-0.5229,-1.1626
217,0.2046,-0.4458,-1.0884
218,0.1406,-0.0005,-0.8765
219,-0.0222,0.0715,-0.9253
220,0.0740,0.1987,-1.0667
221,0.1572,-0.3337,-1.0806
222,0.1592,-0.1399,-0.9211
223,0.2039,0.2603,-0.9661
224,0.0681,0.2119,-1.0513
225,-0.0088,-0.4155,-1.1187
226,0.1533,-0.1736,-1.0745
227,0.1228,0.1001,-1.0676
228,0.0867,0.0474,-1.0852
229,0.1890,-0.5903,-1.1118
230,0.0459,-0.1382,-0.9192
231,0.0894,0.1909,-1.0403
232,0.0054,-0.0789,-1.1223
233,0.0630,-0.2056,-1.0151
234,0.2275,-0.5784,-1.1272
235,0.0393,0.2498,-0.7886
236,-0.0513,0.3772,-0.9055
237,0.1621,-0.4204,-1.2163
238,-0.0115,-0.4438,-1.0767
239,0.1213,0.2573,-0.9084
240,0.1560,0.4272,-0.9368
241,0.0776,-0.4377,-1.2151
242,0.0957,-0.3257,-1.1265
243,0.1882,0.4468,-0.9895
244,0.1382,-0.0107,-0.9673
245,0.1799,-0.3013,-1.0210
246,0.1609,-0.4807,-1.1389
247,-0.0281,0.1267,-0.9907
248,0.0283,0.3904,-0.9614
249,0.2236,-0.6262,-1.1975
250,0.0217,0.0852,-0.8684
251,-0.0452,-0.3098,-0.9124
252,-0.0718,0.6782,-0.7756
253,-0.0967,-0.2563,-1.2454
254,0.1816,-0.2524,-1.0532
255,0.2153,-0.1667,-1.0005
256,0.0974,0.1353,-1.0559
257,0.1526,-0.0205,-1.0989
258,0.1550,-0.4788,-1.1018
259,0.1899,-0.3843,-0.9644
260,0.2358,0.5798,-0.9429
261,0.1201,0.0027,-1.1763
262,-0.0071,-0.4338,-1.0305
263,0.1177,-0.2612,-1.0767
264,0.0322,0.4888,-0.7571
265,-0.0515,-0.1704,-0.9976
266,0.1172,-0.3499,-1.1536
267,0.1028,0.1641,-1.0793
268,0.0037,-0.0959,-0.9888
269,0.0640,0.1091,-0.9370
270,0.1458,-0.1614,-1.0393
271,0.1572,-0.1877,-1.0227
272,0.0703,-0.3274,-1.1370
273,0.1589,0.2197,-1.0823
274,0.1616,-0.2510,-1.1938
275,0.1260,-0.1812,-0.9233
276,0.1497,-0.0989,-0.8127
277,0.2375,-0.2190,-1.0920
278,-0.0879,-0.3479,-1.1663
279,0.0085,0.2224,-1.1714
280,-0.0034,0.0781,-1.0103
281,-0.1189,-0.1399,-0.8752
282,0.1035,-0.0459,-0.9800
283,0.0798,-0.1523,-0.9771
284,-0.1243,-0.2007,-1.1050
285,0.1111,0.0554,-1.0295
286,0.1260,-0.1021,-1.0864
287,0.0869,-0.4397,-1.0452
288,0.2397,0.4431,-0.9810
289,0.1621,-0.3813,-1.0542
290,0.1990,-0.2239,-0.9885
291,0.1506,0.2190,-1.1636
292,0.0347,0.3259,-1.1284
293,-0.1174,-0.1697,-0.9800
294,0.1577,-0.2749,-0.8833
295,0.0813,-0.1328,-0.8284
296,-0.1973,-0.2236,-1.1108
297,-0.0171,0.0615,-1.1577
298,0.1755,-0.3333,-1.0247
299,0.2673,-0.3850,-0.9153
300,0.1367,0.2671,-0.9534
301,0.0210,0.1096,-1.0247
302,0.1899,-0.4126,-0.9771
303,0.2407,-0.2544,-1.1499
304,0.0942,0.6921,-0.9438
305,-0.0532,-0.0947,-1.0610
306,0.1218,-0.0896,-1.0120
307,0.2083,-0.4475,-1.0764
308,0.1387,-0.0398,-1.0950
309,0.0049,-0.2261,-1.1694
310,0.0771,0.0298,-1.0337
311,0.1306,-0.2627,-0.9729
312,0.0898,0.1233,-0.8970
313,-0.0288,-0.0178,-0.9604
314,0.1328,0.0051,-0.8081
315,0.1921,-0.3391,-1.0374
316,-0.0608,0.2014,-0.9116
317,-0.0212,0.0410,-1.1079
318,0.1016,-0.0706,-1.1018
319,0.2476,-0.3989,-1.0786
320,0.2173,-0.3325,-1.0181
321,0.0217,-0.1650,-0.9846
322,0.0535,0.1479,-1.1096
323,0.1853,0.0874,-1.0247
324,0.2200,-0.3372,-1.1301
325,0.1658,-0.3271,-0.9963
326,0.0745,0.1758,-0.8010
327,0.0574,0.4634,-0.9045
328,0.0864,-0.7170,-1.1936
329,-0.0254,-0.0691,-0.9963
330,0.0352,-0.1223,-0.9546
331,0.0981,0.4734,-0.8774
332,-0.0396,-0.3345,-0.9946
333,0.1067,-0.1018,-0.9858
334,0.1626,-0.3560,-1.0952
335,0.1096,0.2014,-0.9875
336,0.0513,0.0972,-1.0142
337,0.1570,-0.2834,-1.1340
338,0.2380,-0.5881,-1.0442
339,0.2263,0.5015,-0.9495
340,0.0859,-0.2014,-1.1458
341,0.0740,0.0491,-1.0327
342,0.2178,-0.3062,-1.1421
343,0.0056,0.2732,-0.7593
344,-0.0559,0.0210,-0.8118
345,0.1665,-0.3159,-1.1421
346,0.0525,-0.4287,-1.1926
347,0.0161,-0.0911,-1.0071
348,-0.0210,0.3628,-0.8958
349,0.1387,-0.2056,-1.1118
350,0.1492,-0.4897,-1.2085
351,0.1509,-0.1394,-0.9321
352,0.1572,-0.0471,-0.9819
353,0.1570,-0.0505,-1.2942
354,0.0166,-0.0142,-1.2017
355,-0.0933,-0.3198,-0.8315
356,0.2212,-0.0369,-0.8433
357,0.0615,-0.2134,-1.1196
358,0.0039,-0.1418,-0.9846
359,-0.0063,-0.0974,-1.0688
360,-0.0479,0.2241,-1.0393
361,0.0857,-0.0942,-1.0288
362,0.1318,-0.3042,-0.9771
363,0.0330,-0.0732,-0.9126
364,0.0557,-0.1462,-0.9856
365,0.1260,0.0815,-1.1477
366,0.0828,-0.3071,-1.1968
367,0.0178,0.2004,-1.0142
368,0.1602,-0.0479,-1.0786
369,0.0208,-0.2849,-0.9680
370,-0.0269,-0.2700,-0.9507
371,0.1699,-0.0400,-1.1177
372,-0.1145,0.1538,-1.0354
373,0.0874,-0.2261,-1.0728
374,0.1802,-0.2346,-0.8899
375,0.0488,-0.2322,-0.8940
376,-0.0459,-0.0803,-0.9836
377,0.1360,0.0166,-1.0725
378,0.1809,-0.3027,-1.1226
379,0.1868,-0.2830,-1.1262
380,-0.0901,0.4207,-0.8569
381,0.0674,0.1609,-1.0337
382,0.2458,-0.4053,-1.1213
383,0.0383,-0.0706,-0.9270
384,0.0913,0.1824,-0.9741
385,0.0457,0.2100,-1.0217
386,0.1211,-0.0840,-1.1187
387,0.1289,-0.3501,-1.0435
388,0.0486,-0.1465,-1.0442
389,0.0337,0.1399,-0.9485
390,0.1016,-0.1636,-1.0239
391,0.0916,-0.4260,-1.1243
392,0.0562,-0.0886,-0.9634
393,0.0842,0.1067,-1.0774
394,0.2034,-0.2112,-0.9231
395,0.2878,0.0337,-1.0334
396,-0.0903,-0.2466,-0.9878
397,-0.0876,-0.0161,-0.9829
398,0.2417,-0.1479,-1.1138
399,0.0903,-0.0178,-1.1880
400,0.0598,-0.2175,-1.0491
401,0.0818,-0.1003,-0.9985
402,0.0789,-0.0952,-1.0386
403,0.1318,-0.2012,-1.1382
404,0.0540,0.0378,-1.0503
405,0.0430,-0.0989,-0.9475
406,0.1582,-0.0193,-0.8579
407,0.3149,0.4919,-1.0952
408,-0.0691,0.0264,-0.8323
409,0.0632,-0.3870,-1.0022
410,0.1926,-0.1365,-0.9448
411,-0.0784,0.2603,-1.1086
412,-0.0872,0.1941,-1.0728
413,0.0679,-0.4888,-1.1060
414,0.2241,-0.4507,-1.0151
415,0.0652,0.0005,-0.9084
416,0.0872,0.2000,-1.1118
417,0.0735,-0.3784,-1.0532
418,0.2000,-0.3403,-1.1587
419,0.2090,0.2664,-0.8657
420,0.0544,-0.1541,-1.0159
421,0.0107,0.1980,-0.9253
422,0.0508,-0.2456,-1.1577
423,0.1284,0.1990,-1.0483
424,0.0737,-0.2124,-1.0269
425,0.1401,0.2185,-1.0073
426,0.0376,-0.3403,-1.1030
427,0.0530,-0.0513,-0.9819
428,0.0549,-0.3879,-1.0442
429,0.0767,0.1694,-1.0754
430,0.0627,-0.1685,-1.1213
431,0.1587,-0.3706,-0.9380
432,0.1797,-0.2302,-1.0034
433,0.0610,0.4636,-1.0796
434,0.0562,-0.2837,-1.2104
435,0.0229,-0.3127,-0.7688
436,0.1475,0.1016,-0.8101
437,0.1223,0.3364,-1.0276
438,-0.0686,-0.3599,-1.2104
439,0.0022,-0.1406,-0.9631
440,0.1370,-0.0266,-0.9338
441,0.1257,-0.0940,-1.0032
442,0.0569,-0.1104,-1.1653
443,0.1375,-0.1152,-1.1672
444,0.2122,-0.1682,-1.0676
445,0.1541,-0.2092,-1.1731
446,0.0977,0.5671,-0.9282
447,-0.0664,-0.1672,-0.9641
448,0.2637,-0.4185,-1.0376
449,0.0833,-0.0820,-0.9065
450,-0.0271,0.2378,-1.1399
451,-0.0325,-0.2307,-0.9514
452,0.1372,-0.2986,-0.9634
453,0.1079,-0.2346,-0.9419
454,0.0305,-0.2131,-1.1077
455,-0.0308,-0.0845,-1.1155
456,0.0735,-0.2307,-1.0217
457,0.2544,-0.1091,-0.9917
458,0.2014,-0.5315,-1.2922
459,0.0603,-0.1770,-1.1204
460,-0.0161,-0.1062,-0.9380
461,0.2280,-0.1919,-0.9272
462,0.1411,-0.6030,-1.0913
463,-0.0647,-0.4741,-0.8882
464,-0.1035,-0.3174,-0.9536
465,-0.1045,-0.5806,-0.9731
466,0.0269,-0.6772,-1.0659
467,0.1135,-0.6060,-1.1235
468,0.2407,-0.5845,-1.0698
469,0.0850,-0.7085,-0.8521
470,0.1646,-0.8755,-0.8384
471,0.2119,-0.9546,-1.0444
472,0.0679,-0.6851,-1.0464
473,-0.0190,-0.7717,-1.1565
474,0.0920,-0.6624,-1.0549
475,0.1340,-0.7319,-1.1235
476,0.0825,-0.5618,-0.9680
477,0.1978,-0.7397,-1.1392
478,0.0544,-0.4468,-0.8569
479,-0.0127,-0.4780,-0.9966
480,0.1567,-0.3853,-1.1274
481,0.0010,-0.4858,-0.9526
482,0.0298,-0.2935,-0.8501
483,0.1492,-0.6389,-1.0276
484,0.0520,-0.5493,-1.0835
485,-0.0393,-0.4683,-1.0776
486,0.0913,-0.2954,-0.8784
487,0.1453,-0.8420,-0.9661
488,0.2085,-1.0444,-1.0454
489,-0.0757,-0.3440,-0.9719
490,0.0286,-0.3547,-0.9739
491,0.2280,-0.8403,-1.0776
492,0.0576,-0.8228,-1.0259
493,-0.0488,-0.5266,-0.9377
494,0.0735,-0.5647,-1.0549
495,0.1604,-0.5024,-1.0249
496,0.0532,-1.0181,-1.0532
497,0.2830,-0.8687,-1.1792
498,0.1475,-0.3130,-1.0786
499,0.0227,-0.3430,-0.8938
500,0.1521,-0.9319,-0.8459
501,0.1497,-0.9468,-1.1011
502,-0.1931,-0.2363,-1.2747
503,-0.3386,-0.1755,-1.0386
504,0.2581,-0.3540,-0.7964
505,0.6245,-0.5190,-1.0161
506,0.1865,-0.6467,-1.2834
507,-0.3123,-0.3354,-1.0015
508,0.0801,0.1096,-0.6968
509,0.4526,-0.3376,-0.9976
510,0.1201,-0.6929,-1.2446
511,-0.2153,-0.2412,-1.0393
512,-0.0349,0.1917,-0.9456
513,0.1523,-0.0110,-0.9465
514,0.0444,-0.1570,-1.0444
515,0.0049,-0.0256,-1.1655
516,0.0891,-0.1023,-1.1350
517,0.1316,-0.0320,-0.8674
518,0.1140,-0.0352,-0.8538
519,0.1416,-0.2146,-1.0562
520,0.0625,-0.2344,-1.1536
521,-0.0015,-0.0356,-1.0708
522,0.0508,-0.0139,-0.9583
523,0.1240,-0.1702,-0.9934
524,0.0869,-0.2690,-1.0562
525,0.0496,-0.0989,-1.0884
526,0.0796,-0.0168,-1.0657
527,0.1101,-0.0059,-1.0374
528,0.1414,-0.1042,-0.9983
529,0.1067,-0.1838,-0.9875
530,0.0667,-0.0588,-1.0413
531,0.0588,-0.0522,-1.0737
532,0.0786,-0.1299,-1.0200
533,0.0730,-0.1243,-0.9817
534,0.0693,-0.0894,-1.0337
535,0.0771,-0.0691,-1.0835
536,0.0908,-0.0723,-1.0461
537,0.1233,-0.1272,-1.0012
538,0.1145,-0.0906,-0.9963
539,0.0605,0.0420,-0.9973
540,0.0486,0.0012,-1.0237
541,0.1099,-0.1401,-1.0435
542,0.1074,-0.1536,-1.0168
543,0.0481,-0.0173,-1.0161
544,0.0625,-0.0195,-1.0413
545,0.0930,-0.1660,-1.0425
546,0.1023,-0.1772,-1.0327
547,0.0854,-0.1108,-1.0513
548,0.0811,-0.0244,-1.0552
549,0.0920,-0.0449,-1.0366
550,0.1318,-0.0823,-1.0188
551,0.0989,-0.1096,-1.0305
552,0.0479,-0.0295,-1.0308
553,0.0432,-0.0356,-1.0256
554,0.1001,-0.0925,-1.0249
555,0.1169,-0.1174,-1.0471
556,0.0774,-0.0505,-1.0540
557,0.0811,-0.0327,-1.0454
558,0.1091,-0.0791,-1.0298
559,0.1067,-0.1255,-1.0051
560,0.0732,-0.0815,-1.0259
561,0.0530,0.0056,-1.0493
562,0.0730,-0.0305,-1.0520
563,0.1079,-0.0994,-1.0142
564,0.1138,-0.0991,-0.9946
565,0.0750,-0.0625,-1.0413
566,0.0562,-0.0271,-1.0764
567,0.1016,-0.0745,-1.0569
568,0.1201,-0.1152,-0.9985
569,0.0764,-0.0645,-1.0122
570,0.0532,-0.0120,-1.0376
571,0.0701,-0.0547,-1.0383
572,0.1074,-0.1116,-1.0051
573,0.0930,-0.0664,-0.9973
574,0.0562,0.0083,-1.0347
575,0.0686,-0.0239,-1.0571
576,0.1101,-0.1030,-1.0403
577,0.1235,-0.1206,-1.0181
578,0.0725,-0.0498,-1.0208
579,0.0518,-0.0095,-1.0376
580,0.0845,-0.0681,-1.0579
581,0.1079,-0.1191,-1.0278
582,0.0906,-0.1023,-1.0090
583,0.0515,-0.0071,-1.0239
584,0.0500,-0.0359,-1.0562
585,0.1025,-0.1082,-1.0442
586,0.1194,-0.1292,-1.0188
587,0.0684,-0.0527,-1.0376
588,0.0549,0.0010,-1.0591
589,0.1045,-0.0837,-1.0610
590,0.1279,-0.1416,-1.0132
591,0.0771,-0.0781,-1.0015
592,0.0461,0.0105,-1.0325
593,0.0747,-0.0642,-1.0522
594,0.1108,-0.1182,-1.0259
595,0.1150,-0.1150,-1.0122
596,0.0686,-0.0393,-1.0461
597,0.0535,-0.0051,-1.0598
598,0.1003,-0.0964,-1.0510
599,0.1267,-0.1370,-1.0208
600,0.0664,-0.0784,-1.0063
601,0.0310,0.0002,-1.0366
602,0.0723,-0.0610,-1.0540
603,0.1084,-0.1326,-1.0181
604,0.0801,-0.1074,-1.0022
605,0.0603,-0.0168,-1.0315
606,0.0720,-0.0393,-1.0559
607,0.1028,-0.1248,-1.0474
608,0.1138,-0.1296,-1.0083
609,0.0735,-0.0642,-1.0149
610,0.0491,-0.0215,-1.0481
611,0.0798,-0.0862,-1.0461
612,0.1077,-0.1387,-1.0159
613,0.0718,-0.1047,-1.0071
614,0.0400,-0.0251,-1.0220
615,0.0691,-0.0476,-1.0532
616,0.1040,-0.1436,-1.0454
617,0.1042,-0.1426,-1.0044
618,0.0671,-0.0566,-1.0288
619,0.0664,-0.0349,-1.0640
620,0.1018,-0.1252,-1.0588
621,0.1167,-0.1511,-1.0161
622,0.0635,-0.0969,-1.0061
623,0.0332,-0.0327,-1.0249
624,0.0586,-0.0696,-1.0552
625,0.1101,-0.1538,-1.0396
626,0.1187,-0.1406,-1.0005
627,0.0696,-0.0647,-1.0327
628,0.0664,-0.0461,-1.0579
629,0.1062,-0.1218,-1.0549
630,0.1143,-0.1748,-1.0190
631,0.0674,-0.0996,-1.0112
632,0.0452,-0.0195,-1.0256
633,0.0864,-0.1125,-1.0562
634,0.1101,-0.1609,-1.0286
635,0.0935,-0.1270,-1.0063
636,0.0623,-0.0691,-1.0383
637,0.0630,-0.0479,-1.0601
638,0.1028,-0.1467,-1.0432
639,0.1250,-0.1528,-1.0054
640,0.0803,-0.0981,-1.0217
641,0.0486,-0.0386,-1.0366
642,0.0771,-0.0969,-1.0432
643,0.1167,-0.1670,-1.0129
644,0.0840,-0.1377,-1.0044
645,0.0481,-0.0383,-1.0266
646,0.0715,-0.0676,-1.0608
647,0.1084,-0.1575,-1.0354
648,0.1145,-0.1387,-1.0090
649,0.0776,-0.0845,-1.0364
650,0.0581,-0.0513,-1.0513
651,0.0920,-0.1108,-1.0415
652,0.1226,-0.1638,-1.0198
653,0.0774,-0.1155,-1.0022
654,0.0474,-0.0386,-1.0229
655,0.0720,-0.0840,-1.0618
656,0.1079,-0.1511,-1.0317
657,0.1089,-0.1270,-0.9966
658,0.0728,-0.0681,-1.0396
659,0.0576,-0.0459,-1.0669
660,0.0850,-0.1091,-1.0393
661,0.1179,-0.1472,-1.0090
662,0.0835,-0.1033,-1.0100
663,0.0386,-0.0261,-1.0239
664,0.0796,-0.0784,-1.0452
665,0.1160,-0.1541,-1.0325
666,0.0986,-0.1348,-1.0034
667,0.0552,-0.0452,-1.0356
668,0.0593,-0.0491,-1.0688
669,0.0996,-0.1257,-1.0415
670,0.1182,-0.1433,-1.0132
671,0.0776,-0.0789,-1.0249
672,0.0425,-0.0127,-1.0356
673,0.0847,-0.0923,-1.0483
674,0.1130,-0.1533,-1.0286
675,0.0852,-0.1055,-1.0024
676,0.0520,-0.0310,-1.0247
677,0.0620,-0.0610,-1.0669
678,0.1042,-0.1208,-1.0432
679,0.1140,-0.1252,-1.0081
680,0.0742,-0.0691,-1.0308
681,0.0649,-0.0059,-1.0513
682,0.0918,-0.0862,-1.0491
683,0.1172,-0.1455,-1.0217
684,0.0798,-0.0828,-0.9963
685,0.0474,-0.0203,-1.0239
686,0.0723,-0.0566,-1.0591
687,0.1216,-0.1372,-1.0454
688,0.1104,-0.1194,-1.0071
689,0.0708,-0.0471,-1.0337
690,0.0703,-0.0156,-1.0581
691,0.1052,-0.1028,-1.0549
692,0.1174,-0.1333,-1.0190
693,0.0745,-0.0723,-1.0083
694,0.0503,-0.0012,-1.0286
695,0.0754,-0.0645,-1.0591
696,0.1162,-0.1333,-1.0278
697,0.1165,-0.1135,-1.0051
698,0.0774,-0.0371,-1.0393
699,0.0747,-0.0283,-1.0637
700,0.1025,-0.1069,-1.0422
701,0.1240,-0.1250,-1.0110
702,0.0776,-0.0698,-1.0200
703,0.0498,0.0039,-1.0259
704,0.0862,-0.0679,-1.0491
705,0.1079,-0.1497,-1.0356
706,0.0886,-0.0815,-0.9927
707,0.0664,-0.0273,-1.0444
708,0.0713,-0.0471,-1.0667
709,0.0940,-0.1074,-1.0356
710,0.1230,-0.1284,-1.0083
711,0.0808,-0.0681,-1.0305
712,0.0312,0.0029,-1.0435
713,0.0691,-0.0813,-1.0413
714,0.1167,-0.1340,-1.0198
715,0.0808,-0.1001,-1.0024
716,0.0442,-0.0161,-1.0364
717,0.0740,-0.0474,-1.0649
718,0.0989,-0.1279,-1.0315
719,0.1035,-0.1155,-1.0090
720,0.0798,-0.0549,-1.0491
721,0.0637,-0.0273,-1.0579
722,0.0918,-0.0815,-1.0405
723,0.1252,-0.1409,-1.0159
724,0.0801,-0.0798,-1.0073
725,0.0271,-0.0085,-1.0237
726,0.0625,-0.0603,-1.0510
727,0.1145,-0.1262,-1.0393
728,0.1055,-0.1201,-1.0090
729,0.0664,-0.0327,-1.0295
730,0.0684,-0.0249,-1.0571
731,0.0945,-0.1179,-1.0491
732,0.1072,-0.1206,-1.0063
733,0.0754,-0.0735,-1.0237
734,0.0447,-0.0186,-1.0327
735,0.0681,-0.0732,-1.0503
736,0.1179,-0.1292,-1.0247
737,0.0996,-0.1067,-1.0090
738,0.0613,-0.0374,-1.0396
