Sample,X,Y,Z
733,0.0869,-0.0957,-1.0315
734,0.0874,-0.0967,-1.0295
735,0.0854,-0.1025,-1.0366
736,0.0859,-0.0916,-1.0334
737,0.0837,-0.1028,-1.0327
738,0.0820,-0.0879,-1.0344
739,0.0813,-0.0955,-1.0288
740,0.0850,-0.0964,-1.0298
741,0.0869,-0.0894,-1.0269
742,0.0833,-0.1001,-1.0276
743,0.0852,-0.0962,-1.0334
744,0.0837,-0.0879,-1.0305
745,0.0791,-0.0862,-1.0317
746,0.0891,-0.0945,-1.0325
747,0.0828,-0.0996,-1.0325
748,0.0874,-0.0825,-1.0327
749,0.0896,-0.0920,-1.0325
750,0.0801,-0.0935,-1.0317
751,0.0845,-0.0918,-1.0317
752,0.0823,-0.1023,-1.0315
753,0.0798,-0.0906,-1.0256
754,0.0857,-0.0881,-1.0315
755,0.0813,-0.1035,-1.0317
756,0.0752,-0.0896,-1.0325
757,0.0835,-0.0891,-1.0344
758,0.0896,-0.0859,-1.0344
759,0.0769,-0.0901,-1.0315
760,0.0840,-0.0845,-1.0298
761,0.0906,-0.0898,-1.0364
762,0.0764,-0.0938,-1.0288
763,0.0811,-0.0828,-1.0288
764,0.0872,-0.0881,-1.0356
765,0.0767,-0.0930,-1.0288
766,0.0803,-0.0916,-1.0278
767,0.0823,-0.0911,-1.0325
768,0.0796,-0.0940,-1.0325
769,0.0830,-0.0920,-1.0298
770,0.0852,-0.0874,-1.0317
771,0.0818,-0.0989,-1.0305
772,0.0813,-0.0977,-1.0269
773,0.0784,-0.0847,-1.0276
774,0.0791,-0.0962,-1.0356
775,0.0830,-0.1008,-1.0276
776,0.0811,-0.0913,-1.0288
777,0.0798,-0.0894,-1.0356
778,0.0796,-0.0969,-1.0315
779,0.0779,-0.0898,-1.0325
780,0.0833,-0.0969,-1.0325
781,0.0842,-0.0999,-1.0308
782,0.0825,-0.1006,-1.0317
783,0.0803,-0.0942,-1.0298
784,0.0825,-0.0894,-1.0276
785,0.0830,-0.0916,-1.0325
786,0.0879,-0.0967,-1.0356
787,0.0847,-0.1011,-1.0305
788,0.0825,-0.0964,-1.0317
789,0.0879,-0.0999,-1.0396
790,0.0815,-0.1013,-1.0327
791,0.0774,-0.0918,-1.0315
792,0.0864,-0.0957,-1.0308
793,0.0845,-0.0991,-1.0327
794,0.0840,-0.0908,-1.0295
795,0.0835,-0.1033,-1.0308
796,0.0837,-0.0962,-1.0298
797,0.0798,-0.0901,-1.0286
798,0.0835,-0.1021,-1.0337
799,0.0823,-0.0933,-1.0276
800,0.0786,-0.1028,-1.0276
801,0.0874,-0.0981,-1.0327
802,0.0806,-0.0964,-1.0266
803,0.0759,-0.1023,-1.0276
804,0.0962,-0.0930,-1.0354
805,0.0825,-0.1001,-1.0337
806,0.0801,-0.0923,-1.0298
807,0.0847,-0.0984,-1.0315
808,0.0776,-0.0940,-1.0325
809,0.0828,-0.0964,-1.0325
810,0.0815,-0.1042,-1.0317
811,0.0789,-0.0913,-1.0308
812,0.0876,-0.0969,-1.0288
813,0.0874,-0.1055,-1.0317
814,0.0813,-0.0881,-1.0295
815,0.0811,-0.1025,-1.0298
816,0.0852,-0.0989,-1.0295
817,0.0779,-0.0938,-1.0305
818,0.0796,-0.0901,-1.0315
819,0.0857,-0.1028,-1.0286
820,0.0786,-0.0952,-1.0298
821,0.0815,-0.0940,-1.0278
822,0.0806,-0.1011,-1.0327
823,0.0767,-0.0955,-1.0337
824,0.0842,-0.0896,-1.0334
825,0.0801,-0.0991,-1.0317
826,0.0823,-0.0908,-1.0305
827,0.0867,-0.0911,-1.0317
828,0.0781,-0.1018,-1.0344
829,0.0789,-0.0898,-1.0298
830,0.0862,-0.0881,-1.0327
831,0.0789,-0.0950,-1.0334
832,0.0811,-0.0942,-1.0276
833,0.0891,-0.0908,-1.0305
834,0.0828,-0.0913,-1.0315
835,0.0813,-0.0945,-1.0344
836,0.0835,-0.0850,-1.0298
837,0.0852,-0.0964,-1.0327
838,0.0815,-0.1011,-1.0239
839,0.0857,-0.0803,-1.0266
840,0.0784,-0.0972,-1.0327
841,0.0813,-0.0947,-1.0298
842,0.0845,-0.0811,-1.0298
843,0.0840,-0.0916,-1.0298
844,0.0842,-0.0962,-1.0305
845,0.0854,-0.0901,-1.0278
846,0.0784,-0.0933,-1.0288
847,0.0854,-0.0867,-1.0317
848,0.0857,-0.0906,-1.0295
849,0.0837,-0.0918,-1.0334
850,0.0806,-0.0854,-1.0278
851,0.0874,-0.0906,-1.0317
852,0.0842,-0.0894,-1.0344
853,0.0840,-0.0950,-1.0344
854,0.0825,-0.0913,-1.0305
855,0.0830,-0.0942,-1.0356
856,0.0891,-0.1001,-1.0295
857,0.0857,-0.0869,-1.0356
858,0.0806,-0.0989,-1.0266
859,0.0911,-0.0908,-1.0305
860,0.0828,-0.0891,-1.0364
861,0.0779,-0.0930,-1.0295
862,0.0881,-0.0920,-1.0278
863,0.0850,-0.0886,-1.0315
864,0.0811,-0.0957,-1.0269
865,0.0857,-0.0923,-1.0305
866,0.0845,-0.0818,-1.0317
867,0.0864,-0.0945,-1.0337
868,0.0872,-0.0925,-1.0325
869,0.0823,-0.0835,-1.0276
870,0.0872,-0.0930,-1.0354
871,0.0867,-0.0911,-1.0334
872,0.0823,-0.0789,-1.0308
873,0.0825,-0.0903,-1.0337
874,0.0889,-0.0889,-1.0317
875,0.0811,-0.0811,-1.0315
876,0.0918,-0.0969,-1.0315
877,0.0854,-0.0955,-1.0298
878,0.0833,-0.0833,-1.0276
879,0.0894,-0.0959,-1.0325
880,0.0847,-0.0920,-1.0354
881,0.0815,-0.0835,-1.0337
882,0.0845,-0.0945,-1.0366
883,0.0845,-0.0957,-1.0308
884,0.0828,-0.0837,-1.0315
885,0.0859,-0.0874,-1.0347
886,0.0808,-0.0920,-1.0325
887,0.0894,-0.0928,-1.0266
888,0.0867,-0.0984,-1.0325
889,0.0813,-0.0940,-1.0374
890,0.0852,-0.0920,-1.0325
891,0.0872,-0.0942,-1.0334
892,0.0850,-0.0969,-1.0337
893,0.0828,-0.0945,-1.0315
894,0.0881,-0.0908,-1.0334
895,0.0850,-0.0994,-1.0315
896,0.0767,-0.0818,-1.0317
897,0.0874,-0.0891,-1.0347
898,0.0859,-0.0977,-1.0356
899,0.0801,-0.0933,-1.0327
900,0.0837,-0.0945,-1.0325
901,0.0811,-0.0972,-1.0317
902,0.0879,-0.1001,-1.0278
903,0.0835,-0.0928,-1.0288
904,0.0864,-0.1006,-1.0317
905,0.0896,-0.0930,-1.0334
906,0.0828,-0.0957,-1.0295
907,0.0815,-0.0986,-1.0344
908,0.0842,-0.0901,-1.0315
909,0.0781,-0.0967,-1.0327
910,0.0767,-0.1089,-1.0295
911,0.0884,-0.0901,-1.0278
912,0.0857,-0.1003,-1.0344
913,0.0798,-0.0989,-1.0325
914,0.0818,-0.0925,-1.0286
915,0.0835,-0.0996,-1.0298
916,0.0828,-0.0996,-1.0308
917,0.0806,-0.0996,-1.0305
918,0.0840,-0.0908,-1.0269
919,0.0818,-0.1099,-1.0278
920,0.0857,-0.1008,-1.0305
921,0.0806,-0.0955,-1.0298
922,0.0798,-0.1028,-1.0295
923,0.0830,-0.0942,-1.0308
924,0.0796,-0.0962,-1.0315
925,0.0828,-0.0989,-1.0344
926,0.0813,-0.0994,-1.0327
927,0.0798,-0.0979,-1.0286
928,0.0776,-0.0969,-1.0376
929,0.0833,-0.0996,-1.0298
930,0.0806,-0.0991,-1.0288
931,0.0828,-0.0969,-1.0325
932,0.0791,-0.0959,-1.0334
933,0.0784,-0.0977,-1.0315
934,0.0769,-0.0925,-1.0315
935,0.0859,-0.0930,-1.0337
936,0.0789,-0.0974,-1.0305
937,0.0791,-0.0994,-1.0305
938,0.0806,-0.0981,-1.0327
939,0.0813,-0.0930,-1.0344
940,0.0774,-0.0974,-1.0305
941,0.0808,-0.0923,-1.0278
942,0.0830,-0.0879,-1.0327
943,0.0781,-0.0945,-1.0298
944,0.0818,-0.0950,-1.0344
945,0.0828,-0.0940,-1.0347
946,0.0803,-0.0930,-1.0344
947,0.0825,-0.0996,-1.0305
948,0.0854,-0.0913,-1.0356
949,0.0813,-0.1018,-1.0295
950,0.0872,-0.0984,-1.0295
951,0.0833,-0.0884,-1.0315
952,0.0779,-0.0928,-1.0305
953,0.0884,-0.0967,-1.0305
954,0.0833,-0.0945,-1.0325
955,0.0789,-0.0903,-1.0286
956,0.0842,-0.0967,-1.0298
957,0.0808,-0.0935,-1.0286
958,0.0813,-0.0940,-1.0334
959,0.0806,-0.0903,-1.0325
960,0.0806,-0.0967,-1.0317
961,0.0808,-0.0913,-1.0286
962,0.0830,-0.0979,-1.0347
963,0.0806,-0.0955,-1.0317
964,0.0793,-0.0940,-1.0305
965,0.0791,-0.0959,-1.0308
966,0.0852,-0.0898,-1.0366
967,0.0820,-0.0977,-1.0315
968,0.0840,-0.0933,-1.0317
969,0.0847,-0.0906,-1.0325
970,0.0801,-0.0891,-1.0305
971,0.0815,-0.0898,-1.0315
972,0.0828,-0.0884,-1.0315
973,0.0806,-0.0876,-1.0298
974,0.0820,-0.0903,-1.0278
975,0.0850,-0.0842,-1.0295
976,0.0830,-0.1021,-1.0308
977,0.0852,-0.0957,-1.0276
978,0.0850,-0.0791,-1.0344
979,0.0837,-0.0972,-1.0354
980,0.0854,-0.0933,-1.0327
981,0.0830,-0.0845,-1.0305
982,0.0828,-0.0911,-1.0305
983,0.0869,-0.1028,-1.0344
984,0.0837,-0.0825,-1.0317
985,0.0786,-0.0930,-1.0344
986,0.0818,-0.0898,-1.0325
987,0.0845,-0.0796,-1.0308
988,0.0837,-0.1025,-1.0315
989,0.0845,-0.0942,-1.0317
990,0.0803,-0.0833,-1.0344
991,0.0803,-0.0901,-1.0315
992,0.0833,-0.0916,-1.0325
993,0.0808,-0.0806,-1.0298
994,0.0874,-0.0957,-1.0334
995,0.0806,-0.0967,-1.0249
996,0.0830,-0.0767,-1.0278
997,0.0835,-0.0977,-1.0364
998,0.0830,-0.1006,-1.0269
999,0.0857,-0.0833,-1.0295
Rate 800, overflows 0
